SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-15 01:41:23.351,SYSTEM_TIME,4049340,SYSTEM_TIME,0
2025-12-15 01:41:23.451,SYSTEM_TIME,4049440,SYSTEM_TIME,0
2025-12-15 01:41:23.551,SYSTEM_TIME,4049539,SYSTEM_TIME,0
2025-12-15 01:41:23.651,SYSTEM_TIME,4049639,SYSTEM_TIME,0
2025-12-15 01:41:23.751,SYSTEM_TIME,4049739,SYSTEM_TIME,0
2025-12-15 01:41:23.851,SYSTEM_TIME,4049839,SYSTEM_TIME,0
2025-12-15 01:41:23.951,SYSTEM_TIME,4049939,SYSTEM_TIME,0
2025-12-15 01:41:24.050,SYSTEM_TIME,4050039,SYSTEM_TIME,0
2025-12-15 01:41:24.151,SYSTEM_TIME,4050139,SYSTEM_TIME,0
2025-12-15 01:41:24.251,SYSTEM_TIME,4050239,SYSTEM_TIME,0
2025-12-15 01:41:24.351,SYSTEM_TIME,4050339,SYSTEM_TIME,0
2025-12-15 01:41:24.450,SYSTEM_TIME,4050439,SYSTEM_TIME,0
2025-12-15 01:41:24.550,SYSTEM_TIME,4050539,SYSTEM_TIME,0
2025-12-15 01:41:24.650,SYSTEM_TIME,4050640,SYSTEM_TIME,0
2025-12-15 01:41:24.750,SYSTEM_TIME,4050739,SYSTEM_TIME,0
2025-12-15 01:41:24.850,SYSTEM_TIME,4050840,SYSTEM_TIME,0
2025-12-15 01:41:24.950,SYSTEM_TIME,4050939,SYSTEM_TIME,0
2025-12-15 01:41:25.050,SYSTEM_TIME,4051039,SYSTEM_TIME,0
2025-12-15 01:41:25.150,SYSTEM_TIME,4051139,SYSTEM_TIME,0
2025-12-15 01:41:25.250,SYSTEM_TIME,4051239,SYSTEM_TIME,0
2025-12-15 01:41:25.350,SYSTEM_TIME,4051339,SYSTEM_TIME,0
2025-12-15 01:41:25.450,SYSTEM_TIME,4051439,SYSTEM_TIME,0
2025-12-15 01:41:25.550,SYSTEM_TIME,4051539,SYSTEM_TIME,0
2025-12-15 01:41:25.650,SYSTEM_TIME,4051639,SYSTEM_TIME,0
2025-12-15 01:41:25.750,SYSTEM_TIME,4051739,SYSTEM_TIME,0
2025-12-15 01:41:25.850,SYSTEM_TIME,4051839,SYSTEM_TIME,0
2025-12-15 01:41:25.950,SYSTEM_TIME,4051939,SYSTEM_TIME,0
